t_sim_sec,t_ros_sec,t_ros_ns,x_n,y_e,z_d,vx_n,vy_e,vz_d,yaw_rad
38.34,1700000038.34,1700000038340000000,58.220030780929335,-12.767839845756743,0.0,-0.5089937689289546,-1.5394228323404406,0.0,-1.8901203423313666
38.35,1700000038.35,1700000038349999872,58.214937315948355,-12.78322768759505,0.0,-0.5096992060448622,-1.5381452788573104,0.0,-1.8907811878120855
38.36,1700000038.36,1700000038360000000,58.209836797233194,-12.798602746206736,0.0,-0.5104045157359708,-1.5368661872290295,0.0,-1.8914430666380384
38.37,1700000038.37,1700000038369999872,58.20472922605897,-12.813965006216732,0.0,-0.511109697825953,-1.53558555873469,0.0,-1.892105981616265
38.38,1700000038.38,1700000038380000000,58.19961460370259,-12.829314452262814,0.0,-0.5118147521385141,-1.534303394654918,0.0,-1.8927699355602403
38.39,1700000038.39,1700000038390000128,58.19449293144271,-12.844651068995496,0.0,-0.5125196784973893,-1.5330196962718803,0.0,-1.8934349312898813
38.4,1700000038.4,1700000038400000000,58.189364210559745,-12.859974841078177,0.0,-0.5132244767263473,-1.5317344648692748,0.0,-1.8941009716315598
38.410000000000004,1700000038.41,1700000038410000128,58.18422844233587,-12.875285753187104,0.0,-0.5139291466491896,-1.5304477017323301,0.0,-1.8947680594181124
38.42,1700000038.42,1700000038420000000,58.179085628055034,-12.890583790011341,0.0,-0.5146336880897474,-1.5291594081478126,0.0,-1.8954361974888447
38.43,1700000038.43,1700000038430000128,58.17393576900294,-12.905868936252853,0.0,-0.5153381008718855,-1.527869585404015,0.0,-1.8961053886895458
38.44,1700000038.44,1700000038440000000,58.16877886646705,-12.921141176626511,0.0,-0.5160423848195014,-1.5265782347907586,0.0,-1.8967756358724963
38.45,1700000038.45,1700000038450000128,58.16361492173658,-12.936400495860084,0.0,-0.5167465397565244,-1.5252853575993934,0.0,-1.8974469418964754
38.46,1700000038.46,1700000038460000000,58.15844393610254,-12.951646878694218,0.0,-0.5174505655069142,-1.5239909551227995,0.0,-1.8981193096267708
38.47,1700000038.47,1700000038470000128,58.153265910857655,-12.96688030988256,0.0,-0.5181544618946655,-1.522695028655377,0.0,-1.8987927419351898
